LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL,INTEREST_RATE,CREDIT_GRADE,COLLATERAL_VALUE,LOAN_MEMO,STATUS,ORIGINATION_DATE
LOAN_000893,CUST_002646,ACCT_00006064,AUTO,54987.92,6.76,A,276246.78,Doctor leg travel stock exactly finish.,DEFAULTED,2025-11-02T14:26:28.804905
LOAN_000894,CUST_000092,ACCT_00005171,PERSONAL,373029.26,6.61,D,35960.27,Evening candidate nature though statement thought case.,ACTIVE,2023-09-01T14:26:28.805117
LOAN_000895,CUST_002474,ACCT_00002695,HOME,112102.91,8.42,B,344567.53,Raise their kid responsibility think affect.,ACTIVE,2026-03-22T14:26:28.805325
LOAN_000896,CUST_000956,ACCT_00004294,BUSINESS,104835.04,5.76,B,48730.89,Ask music whom where full.,PAID_OFF,2026-02-16T14:26:28.805527
LOAN_000897,CUST_001613,ACCT_00004752,HOME,52677.71,4.39,B,324684.43,Inside read out his majority conference media.,DEFAULTED,2025-08-02T14:26:28.805730
LOAN_000898,CUST_000247,ACCT_00000729,PERSONAL,378851.69,5.6,D,377789.34,Itself experience go seven those everybody.,DEFAULTED,2025-06-22T14:26:28.805932
LOAN_000899,CUST_000838,ACCT_00006275,AUTO,485677.42,8.47,B,479515.22,Yet together special job.,DEFAULTED,2022-07-30T14:26:28.806147
LOAN_000900,CUST_002216,ACCT_00005502,PERSONAL,253814.73,6.03,B,90628.05,Notice talk suggest meet give stuff develop.,DEFAULTED,2024-03-11T14:26:28.806364
LOAN_000901,CUST_000550,ACCT_00001279,PERSONAL,302233.18,8.78,B,324774.66,Safe truth prevent cup after police foreign single.,DEFAULTED,2022-04-20T14:26:28.806581
LOAN_000902,CUST_003170,ACCT_00000465,HOME,339530.04,8.91,D,27224.04,Cold machine charge so win record point like.,ACTIVE,2022-01-16T14:26:28.806798
LOAN_000903,CUST_001610,ACCT_00005717,HOME,5294.92,5.8,A,738389.19,Daughter move life arrive evidence white.,DEFAULTED,2022-11-28T14:26:28.807021
LOAN_000904,CUST_000433,ACCT_00007004,PERSONAL,33863.45,5.66,C,308469.95,Agent number style large cell.,PAID_OFF,2023-04-11T14:26:28.807238
LOAN_000905,CUST_001902,ACCT_00001529,AUTO,430631.0,6.53,C,544691.69,Television opportunity vote watch mission financial account single.,ACTIVE,2025-10-13T14:26:28.807456
LOAN_000906,CUST_001926,ACCT_00001233,PERSONAL,28459.25,5.55,B,122296.91,Picture wonder executive affect seat.,PAID_OFF,2025-10-22T14:26:28.807672
LOAN_000907,CUST_000422,ACCT_00001528,AUTO,363995.43,6.23,C,681932.72,Who record least owner.,PAID_OFF,2026-04-28T14:26:28.807889
LOAN_000908,CUST_001337,ACCT_00000034,PERSONAL,308174.02,9.28,B,351337.37,Real wall can notice national forward focus thus.,PAID_OFF,2022-08-04T14:26:28.808105
LOAN_000909,CUST_002972,ACCT_00005998,HOME,36700.76,4.29,A,104336.43,Social expect increase fill while.,ACTIVE,2024-10-26T14:26:28.808321
LOAN_000910,CUST_002491,ACCT_00004152,BUSINESS,109935.39,4.13,A,98422.02,Social war go hope religious form mother year.,PAID_OFF,2024-03-23T14:26:28.808538
LOAN_000911,CUST_002232,ACCT_00001133,BUSINESS,499067.95,8.41,C,708552.59,Use card late Mr choice.,PAID_OFF,2023-10-10T14:26:28.808754
LOAN_000912,CUST_002469,ACCT_00003572,HOME,279906.76,7.55,D,340482.5,Deep suffer develop name service.,PAID_OFF,2025-01-03T14:26:28.808971
LOAN_000913,CUST_002105,ACCT_00002504,PERSONAL,341751.93,8.01,A,48803.68,Development read him number history no western.,PAID_OFF,2022-09-09T14:26:28.809186
LOAN_000914,CUST_001825,ACCT_00003366,PERSONAL,441065.1,9.28,D,290573.62,Officer property information catch science coach open.,PAID_OFF,2025-10-28T14:26:28.809403
LOAN_000915,CUST_001342,ACCT_00001492,BUSINESS,21184.68,7.16,A,630266.34,Force so side age receive tend.,DEFAULTED,2024-10-01T14:26:28.809619
LOAN_000916,CUST_001188,ACCT_00003693,PERSONAL,235874.12,5.84,B,470068.59,Me couple future century.,DEFAULTED,2022-09-28T14:26:28.809836
LOAN_000917,CUST_000091,ACCT_00005428,AUTO,100749.35,6.18,A,448486.51,At table such claim.,DEFAULTED,2024-10-25T14:26:28.810052
LOAN_000918,CUST_000589,ACCT_00002531,PERSONAL,490527.9,4.16,D,33687.74,Close support like finish.,DEFAULTED,2024-02-20T14:26:28.810268
LOAN_000919,CUST_000905,ACCT_00003466,HOME,356846.17,7.52,C,211539.91,Deal clear none star tell civil week.,PAID_OFF,2023-02-06T14:26:28.810483
LOAN_000920,CUST_001741,ACCT_00000548,PERSONAL,166720.15,6.44,B,230312.8,Lot sure front long arrive.,ACTIVE,2024-08-25T14:26:28.810700
LOAN_000921,CUST_003387,ACCT_00006777,HOME,290360.35,6.13,C,324480.56,Answer upon student community guy recent want.,ACTIVE,2025-05-05T14:26:28.810917
LOAN_000922,CUST_002213,ACCT_00000661,BUSINESS,368941.69,8.28,D,518782.5,Likely describe window professional win.,ACTIVE,2026-02-10T14:26:28.811134
LOAN_000923,CUST_000988,ACCT_00006865,HOME,404875.63,5.38,A,401260.89,Resource decision call.,PAID_OFF,2025-07-25T14:26:28.811350
LOAN_000924,CUST_001530,ACCT_00001921,HOME,30100.15,3.87,B,369144.69,Economic value window add woman sometimes.,DEFAULTED,2022-03-16T14:26:28.811566
LOAN_000925,CUST_002343,ACCT_00002631,HOME,277775.18,6.08,B,606529.11,Themselves any civil.,PAID_OFF,2025-07-02T14:26:28.811789
LOAN_000926,CUST_001368,ACCT_00001474,PERSONAL,427758.62,5.44,D,325757.57,Fight rise woman positive school.,PAID_OFF,2026-05-01T14:26:28.812006
LOAN_000927,CUST_002382,ACCT_00004663,BUSINESS,87648.55,8.25,A,18206.7,Subject significant support low security travel although.,DEFAULTED,2024-03-13T14:26:28.812229
LOAN_000928,CUST_002256,ACCT_00003705,PERSONAL,292380.19,5.73,B,726784.02,Task owner practice paper.,DEFAULTED,2024-08-04T14:26:28.812445
LOAN_000929,CUST_003189,ACCT_00000578,HOME,164802.27,7.83,B,173354.59,Actually deal skin.,PAID_OFF,2022-06-28T14:26:28.812661
LOAN_000930,CUST_002387,ACCT_00001646,PERSONAL,130950.83,6.22,B,584333.35,Message economy down half pattern north.,ACTIVE,2023-02-10T14:26:28.812877
LOAN_000931,CUST_001617,ACCT_00002224,PERSONAL,227865.43,7.16,B,667288.51,Quickly throughout light management loss trouble write.,ACTIVE,2022-09-03T14:26:28.813096
LOAN_000932,CUST_001159,ACCT_00003460,BUSINESS,374625.36,9.28,C,48092.46,Drive other itself subject degree land picture.,ACTIVE,2022-08-18T14:26:28.813312
LOAN_000933,CUST_002266,ACCT_00003044,HOME,149999.18,9.4,B,741301.57,Person put man affect return or.,DEFAULTED,2022-12-11T14:26:28.813528
LOAN_000934,CUST_001085,ACCT_00006159,AUTO,35939.61,6.74,A,470287.58,Difficult coach very experience both box American.,DEFAULTED,2024-04-18T14:26:28.813745
LOAN_000935,CUST_000091,ACCT_00003889,AUTO,496289.57,4.8,A,730357.24,Boy camera life lay three record.,DEFAULTED,2023-08-21T14:26:28.813961
LOAN_000936,CUST_003340,ACCT_00002657,BUSINESS,437894.65,5.66,C,269894.61,Check speech get commercial do.,ACTIVE,2023-08-03T14:26:28.814177
LOAN_000937,CUST_001714,ACCT_00006210,HOME,290222.55,8.12,B,412193.86,Class learn its admit consider center rise meeting.,DEFAULTED,2022-06-20T14:26:28.814394
LOAN_000938,CUST_003354,ACCT_00003647,AUTO,192653.15,5.19,B,164181.81,Will any board indeed major.,DEFAULTED,2024-10-14T14:26:28.814614
LOAN_000939,CUST_003194,ACCT_00001833,BUSINESS,292706.78,4.58,B,353881.79,Always if bad beyond be.,DEFAULTED,2022-06-17T14:26:28.814845
LOAN_000940,CUST_000220,ACCT_00005806,AUTO,111880.3,9.12,A,273597.48,Seven letter suggest market.,DEFAULTED,2026-02-10T14:26:28.815061
LOAN_000941,CUST_000077,ACCT_00006036,AUTO,206926.36,6.59,D,725597.7,Again provide former traditional different organization.,DEFAULTED,2026-07-13T14:26:28.815278
LOAN_000942,CUST_000649,ACCT_00001031,PERSONAL,17026.0,4.39,D,245720.99,Sign for upon site.,PAID_OFF,2025-09-16T14:26:28.815505
LOAN_000943,CUST_001089,ACCT_00005886,HOME,461330.92,3.86,C,443764.05,For night wide particular expect rather ok religious.,DEFAULTED,2023-01-20T14:26:28.815722
LOAN_000944,CUST_002215,ACCT_00004815,BUSINESS,296757.23,7.57,C,430400.1,Every break campaign again cold.,ACTIVE,2021-12-11T14:26:28.815941
LOAN_000945,CUST_002381,ACCT_00003636,HOME,459726.31,9.37,B,99942.83,Me final financial hair letter thought individual.,PAID_OFF,2024-12-21T14:26:28.816166
LOAN_000946,CUST_000853,ACCT_00003545,BUSINESS,446307.74,6.1,D,434173.81,Apply add few PM respond represent ask.,ACTIVE,2022-06-12T14:26:28.816392
LOAN_000947,CUST_002394,ACCT_00003769,HOME,289778.16,7.61,C,679959.21,Will interesting fear paper space.,DEFAULTED,2025-06-15T14:26:28.816613
LOAN_000948,CUST_001808,ACCT_00004176,HOME,333597.14,8.92,D,699023.23,Community that card huge.,PAID_OFF,2023-01-06T14:26:28.816837
LOAN_000949,CUST_003118,ACCT_00000255,AUTO,223168.26,6.94,B,352602.5,Strong specific sign support.,DEFAULTED,2022-04-22T14:26:28.817094
LOAN_000950,CUST_000833,ACCT_00005155,AUTO,241425.63,7.73,B,557835.4,Attention center bring very lawyer property red woman.,DEFAULTED,2021-10-18T14:26:28.817341
LOAN_000951,CUST_001317,ACCT_00004590,BUSINESS,193013.04,8.26,A,22587.0,Contain the hospital my could.,DEFAULTED,2022-09-06T14:26:28.817585
LOAN_000952,CUST_003136,ACCT_00001766,PERSONAL,79690.98,9.44,D,660018.17,Program evidence seem draw certain.,PAID_OFF,2024-03-18T14:26:28.817799
LOAN_000953,CUST_001042,ACCT_00006824,BUSINESS,237907.81,8.12,A,708246.13,You go north student someone administration.,DEFAULTED,2022-06-22T14:26:28.818015
LOAN_000954,CUST_002656,ACCT_00002080,AUTO,216616.43,7.66,B,438937.59,Capital form pay design Democrat street.,DEFAULTED,2022-04-06T14:26:28.818229
LOAN_000955,CUST_001843,ACCT_00003195,BUSINESS,216682.88,8.26,D,267580.97,Answer middle drug teacher once fly arm.,DEFAULTED,2022-11-02T14:26:28.818450
LOAN_000956,CUST_002603,ACCT_00001336,HOME,165805.27,9.29,A,538003.37,Science manager will animal explain common.,ACTIVE,2025-06-12T14:26:28.818659
LOAN_000957,CUST_001043,ACCT_00003713,AUTO,396705.99,5.86,B,358144.55,Capital particularly card speak nation.,DEFAULTED,2026-02-21T14:26:28.818876
LOAN_000958,CUST_002091,ACCT_00000201,PERSONAL,443703.22,5.21,B,95831.51,Money visit left stand base try people.,DEFAULTED,2022-04-06T14:26:28.819089
LOAN_000959,CUST_002990,ACCT_00007030,AUTO,299112.8,5.37,D,75976.92,Traditional include professor imagine seem that home meet.,DEFAULTED,2023-01-03T14:26:28.819290
LOAN_000960,CUST_001091,ACCT_00003446,BUSINESS,446005.83,5.78,C,38647.05,Value state mean summer leader who.,DEFAULTED,2023-06-26T14:26:28.819489
LOAN_000961,CUST_000316,ACCT_00000673,AUTO,32536.67,6.94,A,239029.3,Sure least record century including huge hour.,DEFAULTED,2021-11-02T14:26:28.819700
LOAN_000962,CUST_001996,ACCT_00003788,HOME,452515.52,6.89,A,188347.56,Space crime story myself.,PAID_OFF,2024-02-16T14:26:28.819908
LOAN_000963,CUST_002575,ACCT_00003347,HOME,120737.52,5.92,D,567097.77,Pattern mean hot after view.,PAID_OFF,2026-01-15T14:26:28.820108
LOAN_000964,CUST_001117,ACCT_00004848,AUTO,386028.13,8.6,B,26599.07,Same brother just field.,DEFAULTED,2024-08-15T14:26:28.820308
LOAN_000965,CUST_001322,ACCT_00001557,BUSINESS,66261.09,4.27,B,711099.71,Score maybe theory really allow indeed effort.,DEFAULTED,2022-02-09T14:26:28.820508
LOAN_000966,CUST_001390,ACCT_00000395,BUSINESS,18324.05,5.34,D,426465.36,Find remain success knowledge side inside evidence agreement.,ACTIVE,2024-09-05T14:26:28.820707
LOAN_000967,CUST_002844,ACCT_00004939,BUSINESS,339367.68,7.01,B,99883.99,Enjoy instead population walk.,DEFAULTED,2023-07-25T14:26:28.820906
LOAN_000968,CUST_003036,ACCT_00001325,AUTO,394867.06,3.87,B,486099.67,Phone health stage cold.,DEFAULTED,2026-06-17T14:26:28.821106
LOAN_000969,CUST_001993,ACCT_00005878,PERSONAL,47634.03,6.8,A,152449.55,Live him glass.,ACTIVE,2022-03-05T14:26:28.821305
LOAN_000970,CUST_002263,ACCT_00005975,BUSINESS,147376.28,4.65,A,234590.69,Leg strategy candidate market including.,DEFAULTED,2025-02-26T14:26:28.821513
LOAN_000971,CUST_000732,ACCT_00001037,PERSONAL,265171.17,4.77,B,141462.68,Grow town population pay carry experience.,PAID_OFF,2026-01-06T14:26:28.821727
LOAN_000972,CUST_001181,ACCT_00006765,HOME,428773.16,7.04,C,374738.63,Second husband own president modern finish.,ACTIVE,2024-07-15T14:26:28.821943
LOAN_000973,CUST_002900,ACCT_00000221,BUSINESS,189930.92,3.91,D,679743.94,Current bag his east environment.,DEFAULTED,2022-05-11T14:26:28.822158
LOAN_000974,CUST_002212,ACCT_00001532,PERSONAL,357338.27,5.79,B,325506.23,Then side Democrat.,DEFAULTED,2023-06-14T14:26:28.822373
LOAN_000975,CUST_000665,ACCT_00004105,AUTO,176929.52,4.35,C,599571.57,Series great keep find not sell family.,ACTIVE,2025-06-26T14:26:28.822587
LOAN_000976,CUST_002239,ACCT_00005349,AUTO,46162.22,3.82,A,24203.79,Drug draw something also today friend.,ACTIVE,2023-03-17T14:26:28.822808
LOAN_000977,CUST_002769,ACCT_00002022,HOME,162602.34,8.96,D,241334.93,Prove glass property word certain.,ACTIVE,2021-10-06T14:26:28.823022
LOAN_000978,CUST_000396,ACCT_00001867,PERSONAL,268580.0,3.91,B,372640.79,Defense month to else real.,DEFAULTED,2023-12-30T14:26:28.823236
LOAN_000979,CUST_003007,ACCT_00004596,AUTO,411700.4,7.87,A,223115.31,Modern music wind get reason.,ACTIVE,2023-03-15T14:26:28.823451
LOAN_000980,CUST_000598,ACCT_00006801,BUSINESS,252178.89,6.89,C,573370.72,Most level too against leg sister.,PAID_OFF,2022-11-12T14:26:28.823665
LOAN_000981,CUST_000223,ACCT_00006601,HOME,353073.46,4.38,A,425251.65,Trial show single religious management leader energy necessary.,ACTIVE,2021-12-11T14:26:28.823879
LOAN_000982,CUST_000609,ACCT_00006273,BUSINESS,69584.47,5.01,C,139050.37,Hard computer attention money already.,PAID_OFF,2024-08-10T14:26:28.824097
LOAN_000983,CUST_000496,ACCT_00003552,BUSINESS,370288.47,7.55,A,732176.3,Thought Mr respond nothing college.,ACTIVE,2026-07-07T14:26:28.824311
LOAN_000984,CUST_002341,ACCT_00001259,PERSONAL,80153.56,7.95,B,436533.63,Those thousand successful use fact dream move.,DEFAULTED,2022-04-02T14:26:28.824526
LOAN_000985,CUST_000738,ACCT_00003295,BUSINESS,290989.77,4.61,B,613957.38,New fine human.,PAID_OFF,2025-07-25T14:26:28.824740
LOAN_000986,CUST_003161,ACCT_00006385,HOME,291888.37,5.05,C,168600.8,Feeling oil seat fish authority daughter.,ACTIVE,2026-02-28T14:26:28.824955
LOAN_000987,CUST_001623,ACCT_00006323,PERSONAL,490676.79,3.65,A,175700.11,Film fall now customer two.,PAID_OFF,2022-09-04T14:26:28.825169
LOAN_000988,CUST_000263,ACCT_00003228,HOME,217183.44,8.74,B,146094.02,But senior purpose skin director fear.,ACTIVE,2023-02-09T14:26:28.825384
LOAN_000989,CUST_001262,ACCT_00004907,PERSONAL,205407.14,4.68,B,316732.24,Suddenly bar meeting.,ACTIVE,2022-11-12T14:26:28.825598
LOAN_000990,CUST_002423,ACCT_00000639,HOME,278958.88,6.86,A,324681.53,Method indeed suffer their key especially money.,ACTIVE,2025-12-23T14:26:28.825816
LOAN_000991,CUST_001251,ACCT_00003512,BUSINESS,88463.95,7.58,B,734687.88,Tax sing fast wish.,DEFAULTED,2025-09-23T14:26:28.826032
LOAN_000992,CUST_002595,ACCT_00006803,HOME,457891.84,6.14,C,264721.21,Thought decide deep accept responsibility off adult.,ACTIVE,2023-02-18T14:26:28.826246
LOAN_000993,CUST_002671,ACCT_00002320,PERSONAL,387761.57,9.42,B,575626.57,Suffer beat bed road decade pass past.,ACTIVE,2024-09-29T14:26:28.826460
LOAN_000994,CUST_002657,ACCT_00001578,AUTO,203090.06,7.71,D,241371.29,Consider lay raise ball.,PAID_OFF,2022-09-13T14:26:28.826674
LOAN_000995,CUST_002804,ACCT_00005569,PERSONAL,175574.6,6.58,C,657339.77,Hear maintain stage through own.,DEFAULTED,2024-11-11T14:26:28.826888
LOAN_000996,CUST_001934,ACCT_00001056,PERSONAL,194026.57,3.58,D,269966.46,Rather impact best single call teacher at.,DEFAULTED,2022-03-25T14:26:28.827111
LOAN_000997,CUST_003022,ACCT_00003486,AUTO,211564.22,4.09,D,387677.79,Fish consider audience practice talk seat garden.,DEFAULTED,2025-12-09T14:26:28.827326
LOAN_000998,CUST_003078,ACCT_00002011,AUTO,303558.26,5.09,A,599730.97,Operation describe serve lawyer perhaps arm truth.,PAID_OFF,2021-11-29T14:26:28.827540
LOAN_000999,CUST_001738,ACCT_00003456,HOME,199064.3,8.47,A,618938.45,Establish off get fly.,ACTIVE,2025-11-10T14:26:28.827762
LOAN_001000,CUST_000572,ACCT_00005781,BUSINESS,62477.88,8.35,A,140720.82,Either when support.,PAID_OFF,2021-10-05T14:26:28.827995
LOAN_001001,CUST_003228,ACCT_00000382,BUSINESS,256106.04,4.27,B,56503.24,Campaign member relationship address.,DEFAULTED,2022-10-04T14:26:28.828211
LOAN_001002,CUST_002056,ACCT_00000719,HOME,30750.36,4.68,D,134759.24,Begin three include majority grow.,DEFAULTED,2025-10-10T14:26:28.828431
LOAN_001003,CUST_001509,ACCT_00002022,BUSINESS,78424.12,8.99,B,662281.32,Do radio various.,PAID_OFF,2023-09-27T14:26:28.828645
LOAN_001004,CUST_002418,ACCT_00000693,PERSONAL,320224.42,5.95,A,688007.94,Get should night course.,DEFAULTED,2021-10-21T14:26:28.828860
LOAN_001005,CUST_002823,ACCT_00006436,PERSONAL,333684.28,3.77,A,662947.67,Reflect health part fire or.,ACTIVE,2021-12-22T14:26:28.829074
LOAN_001006,CUST_003065,ACCT_00001341,AUTO,315037.5,8.35,D,588035.6,Car as responsibility fact.,PAID_OFF,2021-12-01T14:26:28.829288
LOAN_001007,CUST_000077,ACCT_00005728,PERSONAL,135421.95,3.53,A,443007.86,Prepare into knowledge official.,PAID_OFF,2025-02-05T14:26:28.829502
LOAN_001008,CUST_002973,ACCT_00000787,PERSONAL,69896.49,7.57,A,607498.18,Answer analysis attack system pattern main.,PAID_OFF,2026-06-20T14:26:28.829716
LOAN_001009,CUST_000278,ACCT_00001079,HOME,11384.37,7.91,C,330299.26,Mind relate give seek head voice.,ACTIVE,2021-12-13T14:26:28.829931
LOAN_001010,CUST_000527,ACCT_00005686,PERSONAL,215975.97,4.15,C,311747.16,Political question military standard lot.,ACTIVE,2022-08-11T14:26:28.830145
LOAN_001011,CUST_001952,ACCT_00002334,BUSINESS,151614.6,5.8,A,441099.48,Capital fight enter picture.,ACTIVE,2022-08-05T14:26:28.830359
LOAN_001012,CUST_000594,ACCT_00006403,AUTO,122431.5,6.98,C,279024.54,Another mention oil drive popular color image.,ACTIVE,2025-12-12T14:26:28.830573
LOAN_001013,CUST_001589,ACCT_00001553,PERSONAL,454163.71,4.54,D,293365.34,Box here data home threat somebody.,ACTIVE,2022-10-15T14:26:28.830787
LOAN_001014,CUST_000021,ACCT_00000636,BUSINESS,117201.51,4.03,D,402785.51,Before turn themselves possible name west understand line.,PAID_OFF,2023-06-12T14:26:28.831002
LOAN_001015,CUST_003415,ACCT_00005237,HOME,310446.37,4.82,D,380206.03,Sell within popular just able sea.,PAID_OFF,2022-11-13T14:26:28.831232
LOAN_001016,CUST_000725,ACCT_00006185,BUSINESS,177821.81,8.93,A,583232.01,Site ready real.,DEFAULTED,2024-07-06T14:26:28.831459
LOAN_001017,CUST_003473,ACCT_00003887,AUTO,112087.26,6.63,C,470011.05,Experience explain energy.,DEFAULTED,2026-01-19T14:26:28.831673
LOAN_001018,CUST_001555,ACCT_00000491,HOME,237059.03,8.86,C,518972.0,Attention other produce information teacher.,DEFAULTED,2023-09-20T14:26:28.831888
LOAN_001019,CUST_002632,ACCT_00001119,PERSONAL,263685.63,3.65,A,291853.36,Sit nearly account better tonight.,PAID_OFF,2023-01-28T14:26:28.832102
LOAN_001020,CUST_001979,ACCT_00003640,AUTO,403600.54,4.39,C,231324.37,General stop community sound car remember.,PAID_OFF,2025-05-23T14:26:28.832316
LOAN_001021,CUST_003440,ACCT_00000674,PERSONAL,174011.5,4.44,B,100045.88,Out design cause certainly follow city word east.,ACTIVE,2024-08-04T14:26:28.832531
LOAN_001022,CUST_001770,ACCT_00000227,PERSONAL,449097.58,4.52,B,642722.17,Sell dog though suddenly foreign seven.,ACTIVE,2022-02-04T14:26:28.832745
LOAN_001023,CUST_000797,ACCT_00004054,PERSONAL,352685.63,7.13,B,220499.84,This why allow send both system mention.,DEFAULTED,2025-07-17T14:26:28.832960
LOAN_001024,CUST_000354,ACCT_00006438,BUSINESS,67210.22,5.21,D,29354.67,Year participant south whole.,PAID_OFF,2021-11-21T14:26:28.833174
LOAN_001025,CUST_002519,ACCT_00002744,AUTO,162823.82,6.34,B,241018.89,Best beyond majority guess water game.,DEFAULTED,2024-08-02T14:26:28.833388
LOAN_001026,CUST_001943,ACCT_00000023,PERSONAL,255124.96,5.11,A,229302.5,Force in want.,DEFAULTED,2025-11-08T14:26:28.833602
LOAN_001027,CUST_000826,ACCT_00002208,HOME,473585.81,7.42,A,172469.54,Form hospital seek else education most.,PAID_OFF,2024-12-25T14:26:28.833816
LOAN_001028,CUST_001766,ACCT_00002640,BUSINESS,429176.37,4.57,B,185951.5,Drop scientist discussion stock free born.,ACTIVE,2024-02-20T14:26:28.834030
LOAN_001029,CUST_003416,ACCT_00006826,BUSINESS,291101.04,6.21,B,152408.62,Another will nation finish other page husband defense.,PAID_OFF,2023-11-19T14:26:28.834244
LOAN_001030,CUST_001114,ACCT_00004762,PERSONAL,49405.01,5.23,B,220425.76,Rock very large necessary six report method.,PAID_OFF,2022-07-08T14:26:28.834457
LOAN_001031,CUST_000453,ACCT_00004415,BUSINESS,415459.83,5.96,C,68789.22,Name ten put evidence none.,DEFAULTED,2022-10-18T14:26:28.834677
LOAN_001032,CUST_000886,ACCT_00002651,BUSINESS,494701.5,5.0,B,195407.81,Accept know front again grow.,DEFAULTED,2023-07-07T14:26:28.834891
LOAN_001033,CUST_000595,ACCT_00000895,PERSONAL,100717.24,4.15,C,208807.64,Language management manager person.,PAID_OFF,2022-01-11T14:26:28.835105
LOAN_001034,CUST_001404,ACCT_00003523,BUSINESS,279623.77,9.5,D,723827.82,Lay space organization why present model.,PAID_OFF,2025-04-22T14:26:28.835325
